tag,algo,precision,recall,auprc,prevalence
L4,enet,0.9104477611940298,0.8970588235294118,0.9746691733089087,0.7195767195767195
L4,enet,0.9097744360902256,0.8897058823529411,0.9746691733089087,0.7195767195767195
L4,enet,0.9166666666666666,0.8897058823529411,0.9746691733089087,0.7195767195767195
L4,enet,0.9236641221374046,0.8897058823529411,0.9746691733089087,0.7195767195767195
L4,enet,0.9230769230769231,0.8823529411764706,0.9746691733089087,0.7195767195767195
L4,enet,0.9302325581395349,0.8823529411764706,0.9746691733089087,0.7195767195767195
L4,enet,0.9375,0.8823529411764706,0.9746691733089087,0.7195767195767195
L4,enet,0.937007874015748,0.875,0.9746691733089087,0.7195767195767195
L4,enet,0.9444444444444444,0.875,0.9746691733089087,0.7195767195767195
L4,enet,0.944,0.8676470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.9435483870967742,0.8602941176470589,0.9746691733089087,0.7195767195767195
L4,enet,0.943089430894309,0.8529411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.9426229508196722,0.8455882352941176,0.9746691733089087,0.7195767195767195
L4,enet,0.9421487603305785,0.8382352941176471,0.9746691733089087,0.7195767195767195
L4,enet,0.9416666666666667,0.8308823529411765,0.9746691733089087,0.7195767195767195
L4,enet,0.9495798319327731,0.8308823529411765,0.9746691733089087,0.7195767195767195
L4,enet,0.9491525423728814,0.8235294117647058,0.9746691733089087,0.7195767195767195
L4,enet,0.9487179487179487,0.8161764705882353,0.9746691733089087,0.7195767195767195
L4,enet,0.9568965517241379,0.8161764705882353,0.9746691733089087,0.7195767195767195
L4,enet,0.9565217391304348,0.8088235294117647,0.9746691733089087,0.7195767195767195
L4,enet,0.956140350877193,0.8014705882352942,0.9746691733089087,0.7195767195767195
L4,enet,0.9557522123893806,0.7941176470588235,0.9746691733089087,0.7195767195767195
L4,enet,0.9553571428571429,0.7867647058823529,0.9746691733089087,0.7195767195767195
L4,enet,0.954954954954955,0.7794117647058824,0.9746691733089087,0.7195767195767195
L4,enet,0.9545454545454546,0.7720588235294118,0.9746691733089087,0.7195767195767195
L4,enet,0.9541284403669725,0.7647058823529411,0.9746691733089087,0.7195767195767195
L4,enet,0.9629629629629629,0.7647058823529411,0.9746691733089087,0.7195767195767195
L4,enet,0.9626168224299065,0.7573529411764706,0.9746691733089087,0.7195767195767195
L4,enet,0.9716981132075472,0.7573529411764706,0.9746691733089087,0.7195767195767195
L4,enet,0.9714285714285714,0.75,0.9746691733089087,0.7195767195767195
L4,enet,0.9711538461538461,0.7426470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.9805825242718447,0.7426470588235294,0.9746691733089087,0.7195767195767195
L4,enet,0.9803921568627451,0.7352941176470589,0.9746691733089087,0.7195767195767195
L4,enet,0.9801980198019802,0.7279411764705882,0.9746691733089087,0.7195767195767195
L4,enet,0.98,0.7205882352941176,0.9746691733089087,0.7195767195767195
L4,enet,0.9797979797979798,0.7132352941176471,0.9746691733089087,0.7195767195767195
L4,enet,0.9897959183673469,0.7132352941176471,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.7132352941176471,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.7058823529411765,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6985294117647058,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6911764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6838235294117647,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6764705882352942,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6691176470588235,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6617647058823529,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6544117647058824,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6470588235294118,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6397058823529411,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6323529411764706,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.625,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6176470588235294,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6102941176470589,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.6029411764705882,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5955882352941176,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5882352941176471,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5808823529411765,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5735294117647058,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5661764705882353,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5588235294117647,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5514705882352942,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5441176470588235,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5367647058823529,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5294117647058824,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5220588235294118,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5147058823529411,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5073529411764706,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.5,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.49264705882352944,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.4852941176470588,0.9746691733089087,0.7195767195767195
L4,enet,1.0,0.47794117647058826,0.9746691733089087,0.7195767195767195
